X,Y,Z
-124.9954,15.8793,0.0
-130.0068,16.101,0.0
-119.1334,14.3956,0.0
-131.0958,15.4234,0.0
-120.215,13.7605,0.0
-129.1999,14.4008,0.0
-123.2794,13.3489,0.0
-129.2878,13.5887,0.0
-124.3535,12.6972,0.0
-131.3587,12.9956,0.0
-127.4171,12.2015,0.0
-120.4827,11.1768,0.0
-128.4853,11.5122,0.0
-129.5171,11.1946,0.0
-127.5567,10.644,0.0
-119.6151,9.603,0.0
-127.621,9.8423,0.0
-132.636,9.8333,0.0
-127.6788,9.0625,0.0
-129.702,8.7967,0.0
-125.7359,8.153,0.0
-130.7515,8.0658,0.0
-125.7847,7.3628,0.0
-118.8168,6.6013,0.0
-124.8287,6.542,0.0
-129.8426,6.3958,0.0
-121.8695,5.6406,0.0
-128.8801,5.5594,0.0
-125.8994,5.0346,0.0
-126.9131,4.6981,0.0
-122.9295,4.1639,0.0
-124.941,3.8391,0.0
-120.9534,3.3574,0.0
-124.9622,3.0758,0.0
-124.9712,2.6832,0.0
-125.9784,2.3309,0.0
-118.986,1.8276,0.0
-126.9905,1.5516,0.0
-123.9947,1.147,0.0
-127.9976,0.7819,0.0
-125.9994,0.3738,0.0
-128.0,0.0,0.0
-129.9994,-0.4084,0.0
-129.9974,-0.8168,0.0
-121.9948,-1.1285,0.0
-121.9906,-1.5118,0.0
-131.9841,-2.0503,0.0
-127.9781,-2.3679,0.0
-126.9703,-2.7483,0.0
-116.9641,-2.8994,0.0
-112.9565,-3.1354,0.0
-118.9432,-3.6756,0.0
-119.9305,-4.0833,0.0
-123.9151,-4.5871,0.0
-118.9041,-4.7757,0.0
-123.8848,-5.3439,0.0
-113.8781,-5.2708,0.0
-123.8488,-6.1222,0.0
-125.8273,-6.5943,0.0
-115.8214,-6.4349,0.0
-121.7903,-7.1504,0.0
-118.7742,-7.327,0.0
-114.759,-7.4412,0.0
-123.7143,-8.4123,0.0
-117.7039,-8.3545,0.0
-117.677,-8.7243,0.0
-125.6253,-9.7104,0.0
-125.5959,-10.0831,0.0
-126.5601,-10.5608,0.0
-125.5301,-10.8721,0.0
-129.4813,-11.6015,0.0
-124.4656,-11.5463,0.0
-120.447,-11.5553,0.0
-121.4073,-12.0111,0.0
-126.3431,-12.9003,0.0
-122.3239,-12.8784,0.0
-121.291,-13.1336,0.0
-124.2307,-13.8469,0.0
-118.2256,-13.5537,0.0
-124.1438,-14.6055,0.0
-131.0467,-15.8352,0.0
-119.0876,-14.7698,0.0
-122.0193,-15.5012,0.0
-120.9784,-15.7553,0.0
-126.8756,-16.9288,0.0
-119.8891,-16.3588,0.0
-124.789,-17.4269,0.0
-129.6834,-18.526,0.0
-126.6593,-18.4776,0.0
-118.6881,-17.6957,0.0
-125.5521,-19.1225,0.0
-129.4474,-20.1089,0.0
-119.507,-18.9494,0.0
-127.3442,-20.6024,0.0
-126.2958,-20.8176,0.0
-123.2713,-20.717,0.0
-115.3204,-19.7535,0.0
-118.2167,-20.6109,0.0
-112.2438,-19.933,0.0
-126.9412,-22.9547,0.0
-131.7901,-24.2356,0.0
-122.8669,-22.9939,0.0
-121.8117,-23.1928,0.0
-112.9062,-21.8445,0.0
-127.5549,-25.0946,0.0
-111.7862,-22.3574,0.0
-124.4593,-25.2763,0.0
-118.5031,-24.4545,0.0
-115.4895,-24.2112,0.0
-115.4171,-24.5537,0.0
-123.159,-26.6054,0.0
-119.1677,-26.1353,0.0
-117.1374,-26.0545,0.0
-117.0549,-26.4224,0.0
-114.0471,-26.1203,0.0
-113.9691,-26.4585,0.0
-119.7256,-28.1916,0.0
-129.363,-30.8902,0.0
-108.8596,-26.3359,0.0
-117.5173,-28.8215,0.0
-117.4262,-29.1906,0.0
-122.1878,-30.7595,0.0
-117.2457,-29.9073,0.0
-121.0239,-31.2764,0.0
-113.191,-29.6107,0.0
-105.3643,-27.9172,0.0
-113.0027,-30.3213,0.0
-123.528,-33.5387,0.0
-117.6366,-32.3363,0.0
-117.5344,-32.7057,0.0
-106.8483,-30.0739,0.0
-111.562,-31.7793,0.0
-106.6572,-30.7447,0.0
-102.7253,-29.9417,0.0
-110.3041,-32.527,0.0
-112.1179,-33.4451,0.0
-124.4646,-37.5307,0.0
-119.5636,-36.463,0.0
-108.937,-33.5967,0.0
-107.8821,-33.6222,0.0
-110.6373,-34.8626,0.0
-119.1026,-37.9418,0.0
-128.5086,-41.3586,0.0
-122.6724,-39.906,0.0
-112.0967,-36.8555,0.0
-109.1397,-36.2425,0.0
-112.8175,-37.8577,0.0
-118.3803,-40.1386,0.0
-116.3685,-39.8418,0.0
-104.902,-36.2846,0.0
-101.9554,-35.6244,0.0
-106.5645,-37.59,0.0
-113.0399,-40.2739,0.0
-109.149,-39.2745,0.0
-106.2122,-38.5741,0.0
-116.4179,-42.6951,0.0
-120.0343,-44.4497,0.0
-120.8386,-45.1557,0.0
-132.8593,-50.1239,0.0
-115.8799,-44.1344,0.0
-117.6154,-45.1954,0.0
-111.8789,-43.3949,0.0
-121.0538,-47.3917,0.0
-117.1923,-46.2814,0.0
-122.6199,-48.8708,0.0
-117.8269,-47.39,0.0
-114.9058,-46.6117,0.0
-117.5352,-48.1089,0.0
-116.4593,-48.0962,0.0
-120.0086,-49.9793,0.0
-118.9291,-49.9688,0.0
-118.7715,-50.3421,0.0
-115.863,-49.5154,0.0
-115.7068,-49.8791,0.0
-114.6325,-49.8436,0.0
-110.8206,-48.5777,0.0
-118.8989,-52.5647,0.0
-118.7332,-52.9379,0.0
-122.2241,-54.9297,0.0
-122.0509,-55.3134,0.0
-117.3289,-53.6183,0.0
-121.7108,-56.0579,0.0
-125.1619,-58.1248,0.0
-120.4505,-56.3975,0.0
-125.7089,-59.315,0.0
-116.4916,-55.414,0.0
-101.89,-48.8613,0.0
-119.7525,-57.8648,0.0
-112.3779,-54.7376,0.0
-113.1031,-55.5311,0.0
-109.3525,-54.0929,0.0
-102.9175,-51.3127,0.0
-109.0104,-54.7789,0.0
-116.8772,-59.167,0.0
-116.6907,-59.5339,0.0
-112.9457,-58.0712,0.0
-116.3249,-60.2456,0.0
-109.0428,-56.9093,0.0
-114.1739,-60.0443,0.0
-119.2973,-63.1913,0.0
-112.9228,-60.2698,0.0
-108.3292,-58.2561,0.0
-113.4318,-61.4347,0.0
-119.383,-65.1438,0.0
-116.5488,-64.0732,0.0
-115.4833,-63.9344,0.0
-112.6618,-62.8356,0.0
-117.6947,-66.1283,0.0
-114.887,-64.9999,0.0
-115.551,-65.8557,0.0
-115.3435,-66.2184,0.0
-114.2808,-66.0598,0.0
-113.2085,-65.9154,0.0
-107.8252,-63.2354,0.0
-111.9426,-66.0972,0.0
-112.5939,-66.9597,0.0
-106.3778,-63.7163,0.0
-104.4756,-62.9988,0.0
-109.4055,-66.4412,0.0
-106.637,-65.2193,0.0
-108.1461,-66.584,0.0
-110.4861,-68.5043,0.0
-115.3597,-72.0288,0.0
-111.7588,-70.2422,0.0
-114.9175,-72.7321,0.0
-106.2555,-67.7183,0.0
-107.7375,-69.1132,0.0
-99.9599,-64.568,0.0
-108.1394,-70.3339,0.0
-107.9303,-70.6545,0.0
-111.0475,-73.1946,0.0
-107.4842,-71.3312,0.0
-111.4299,-74.427,0.0
-107.8763,-72.5445,0.0
-101.0234,-68.398,0.0
-104.1255,-70.9498,0.0
-107.2006,-73.5393,0.0
-109.4376,-75.5805,0.0
-106.7494,-74.1928,0.0
-106.5158,-74.5278,0.0
-95.653,-67.3758,0.0
-113.4011,-80.3816,0.0
-96.8677,-69.1206,0.0
-99.8988,-71.7581,0.0
-103.7377,-74.9833,0.0
-112.3963,-81.7806,0.0
-110.5253,-80.9516,0.0
-107.8696,-79.4993,0.0
-101.9975,-75.6672,0.0
-104.9642,-78.3805,0.0
-103.9318,-78.0909,0.0
-105.2811,-79.6235,0.0
-107.4175,-81.7709,0.0
-101.6172,-77.8328,0.0
-104.54,-80.5939,0.0
-104.2863,-80.9219,0.0
-97.74,-76.3079,0.0
-96.7135,-75.9967,0.0
-100.396,-79.4018,0.0
-105.6374,-84.0579,0.0
-108.495,-86.8898,0.0
-105.1072,-84.72,0.0
-103.302,-83.7718,0.0
-101.4888,-82.8313,0.0
-104.319,-85.6886,0.0
-100.9809,-83.4497,0.0
-107.6379,-89.5215,0.0
-100.4693,-84.065,0.0
-92.5555,-77.939,0.0
-102.9907,-87.2807,0.0
-101.9703,-86.9371,0.0
-102.4556,-87.9082,0.0
-98.3945,-84.9619,0.0
-107.9562,-93.7788,0.0
-100.1323,-87.5358,0.0
-103.6108,-91.1526,0.0
-103.3399,-91.4596,0.0
-106.0391,-94.4442,0.0
-99.7846,-89.4373,0.0
-99.5188,-89.733,0.0
-102.9392,-93.4051,0.0
-101.1684,-92.3794,0.0
-91.32,-83.8848,0.0
-101.3365,-93.6745,0.0
-95.1842,-88.5436,0.0
-107.3339,-100.4412,0.0
-99.0096,-93.2367,0.0
-103.0714,-97.6744,0.0
-99.8859,-95.2198,0.0
-89.4833,-85.8414,0.0
-97.1272,-93.7619,0.0
-99.7182,-96.8364,0.0
-102.9895,-100.6437,0.0
-92.6907,-91.1506,0.0
-94.5527,-93.535,0.0
-93.5496,-93.1261,0.0
-100.3215,-100.4967,0.0
-95.7966,-96.5351,0.0
-91.982,-93.2754,0.0
-94.4882,-96.4208,0.0
-105.3664,-108.1616,0.0
-103.635,-107.0551,0.0
-103.2981,-107.3801,0.0
-91.2298,-95.3998,0.0
-94.3739,-99.3104,0.0
-100.2407,-106.1499,0.0
-100.6097,-107.1759,0.0
-96.8619,-103.8353,0.0
-91.7764,-99.0055,0.0
-96.9034,-105.1605,0.0
-91.8453,-100.3018,0.0
-94.2218,-103.5484,0.0
-97.939,-108.2772,0.0
-88.2396,-98.1722,0.0
-106.5827,-119.332,0.0
-92.9497,-104.6917,0.0
-95.9282,-108.7326,0.0
-97.5638,-111.2893,0.0
-93.9482,-107.8088,0.0
-92.2999,-106.5915,0.0
-90.6601,-105.3649,0.0
-85.7972,-100.3137,0.0
-90.0147,-105.9167,0.0
-95.4883,-113.0752,0.0
-95.1524,-113.358,0.0
-83.2665,-99.8333,0.0
-87.4192,-105.4841,0.0
-91.5565,-111.1459,0.0
-98.174,-119.9452,0.0
-88.3325,-108.6157,0.0
-83.6094,-103.4334,0.0
-86.415,-107.5939,0.0
-92.9377,-116.4628,0.0
-87.6204,-110.4702,0.0
-99.6521,-126.4534,0.0
-93.7059,-119.6796,0.0
-86.5948,-111.276,0.0
-88.6914,-114.7119,0.0
-90.1582,-117.3691,0.0
-89.2027,-116.8413,0.0
-83.3963,-109.9502,0.0
-98.0958,-130.1776,0.0
-90.5159,-120.8631,0.0
-98.4927,-132.379,0.0
-92.1323,-124.6461,0.0
-91.762,-124.9189,0.0
-93.1376,-127.6299,0.0
-89.2145,-123.0641,0.0
-86.5109,-120.0828,0.0
-86.7152,-121.1671,0.0
-89.8106,-126.3291,0.0
-87.7044,-124.1448,0.0
-90.1861,-128.5125,0.0
-85.2071,-122.2324,0.0
-90.5383,-130.7051,0.0
-91.2609,-132.6366,0.0
-91.9722,-134.5738,0.0
-89.8871,-132.3643,0.0
-86.6749,-128.5008,0.0
-89.0537,-132.9264,0.0
-88.1048,-132.3576,0.0
-90.446,-136.8047,0.0
-82.3315,-125.3855,0.0
-89.0623,-136.5171,0.0
-82.1078,-126.7253,0.0
-93.614,-145.4834,0.0
-91.0274,-142.3903,0.0
-85.7559,-135.0775,0.0
-93.3309,-148.035,0.0
-95.0145,-151.7012,0.0
-90.3123,-145.2057,0.0
-93.0085,-150.5936,0.0
-86.2859,-140.6405,0.0
-86.8842,-142.6189,0.0
-86.4357,-142.8911,0.0
-87.0414,-144.8613,0.0
-89.66,-150.2867,0.0
-84.6006,-142.8241,0.0
-89.2473,-151.6935,0.0
-85.2397,-145.9287,0.0
-89.7974,-154.8464,0.0
-84.3467,-146.4467,0.0
-84.3826,-147.5791,0.0
-84.9058,-149.5828,0.0
-82.9884,-147.2207,0.0
-82.0372,-146.608,0.0
-80.1195,-144.2424,0.0
-85.9699,-155.8627,0.0
-76.8358,-140.3434,0.0
-75.4395,-138.8268,0.0
-79.301,-146.9706,0.0
-83.0877,-155.1529,0.0
-78.376,-147.4659,0.0
-83.0718,-157.4264,0.0
-83.9685,-160.3443,0.0
-83.9255,-161.4946,0.0
-80.2365,-155.522,0.0
-81.5703,-159.3339,0.0
-82.4281,-162.264,0.0
-80.5955,-159.8292,0.0
-75.1711,-150.2442,0.0
-80.479,-162.1238,0.0
-83.0914,-168.6411,0.0
-79.4871,-162.6124,0.0
-78.1032,-161.0618,0.0
-74.5894,-154.9852,0.0
-82.2878,-172.3651,0.0
-77.894,-164.4887,0.0
-80.3827,-171.0544,0.0
-76.4653,-164.0551,0.0
-72.173,-156.1251,0.0
-77.5463,-169.0638,0.0
-75.3585,-165.6656,0.0
-76.8937,-170.4593,0.0
-76.3876,-170.6867,0.0
-80.7184,-181.8943,0.0
-76.1191,-172.9939,0.0
-76.4056,-175.052,0.0
-79.0324,-182.6332,0.0
-72.5443,-169.0956,0.0
-54.8148,-128.8229,0.0
-76.951,-182.435,0.0
-75.9918,-181.7533,0.0
-71.6221,-172.7405,0.0
-53.2143,-129.4922,0.0
-70.9125,-174.1132,0.0
-74.889,-185.4498,0.0
-63.9031,-159.6884,0.0
-66.7187,-168.2546,0.0
-68.7801,-174.9666,0.0
-66.7784,-171.4545,0.0
-67.6794,-175.3953,0.0
-12.5029,-32.6906,0.0
-69.441,-183.2865,0.0
-64.6487,-172.2688,0.0
-12.2,-32.8049,0.0
-12.0969,-32.843,0.0
-11.9937,-32.8809,0.0
-63.219,-174.9267,0.0
-63.6799,-177.949,0.0
-11.689,-32.9904,0.0
-11.5911,-33.0249,0.0
-11.4873,-33.0612,0.0
-45.5333,-132.3885,0.0
-58.6824,-172.2799,0.0
-58.4604,-173.411,0.0
-60.7636,-182.1312,0.0
-43.9125,-132.9349,0.0
-62.1353,-190.1031,0.0
-10.7691,-33.302,0.0
-56.095,-175.2408,0.0
-57.3554,-181.1363,0.0
-10.4606,-33.4002,0.0
-55.3598,-178.6177,0.0
-10.2564,-33.4635,0.0
-40.6048,-133.9823,0.0
-40.2071,-134.1022,0.0
-39.7856,-134.2278,0.0
-9.8409,-33.588,0.0
-9.7412,-33.6171,0.0
-38.5423,-134.5901,0.0
-38.1192,-134.7105,0.0
-9.4298,-33.7058,0.0
-9.3239,-33.7352,0.0
-9.2179,-33.7643,0.0
-48.1933,-178.6124,0.0
-9.0115,-33.82,0.0
-8.9052,-33.8482,0.0
-8.8047,-33.8744,0.0
-8.6982,-33.9019,0.0
-8.5917,-33.9291,0.0
-33.9639,-135.8177,0.0
-8.3843,-33.9809,0.0
-8.2775,-34.0071,0.0
-8.1765,-34.0315,0.0
-8.0696,-34.057,0.0
-31.874,-136.3233,0.0
-7.8614,-34.1057,0.0
-7.7542,-34.1302,0.0
-30.6116,-136.6123,0.0
-30.1823,-136.7078,0.0
-7.4382,-34.2005,0.0
-7.3366,-34.2224,0.0
-7.2291,-34.2453,0.0
-7.1215,-34.2678,0.0
-7.0198,-34.2888,0.0
-6.912,-34.3107,0.0
-6.8042,-34.3322,0.0
-26.8092,-137.4091,0.0
-6.5943,-34.3732,0.0
-25.9453,-137.5749,0.0
-6.3842,-34.4128,0.0
-25.1044,-137.7308,0.0
-6.1679,-34.4522,0.0
-6.0657,-34.4704,0.0
-5.9573,-34.4893,0.0
-5.849,-34.5078,0.0
-22.9862,-138.1001,0.0
-22.5522,-138.1716,0.0
-22.118,-138.2418,0.0
-21.7077,-138.3068,0.0
-21.2731,-138.3743,0.0
-20.8383,-138.4405,0.0
-20.4275,-138.5017,0.0
-4.9981,-34.6413,0.0
-4.8892,-34.6568,0.0
-19.1454,-138.6847,0.0
-18.7096,-138.7442,0.0
-4.5684,-34.7006,0.0
-17.8618,-138.8559,0.0
-4.3564,-34.7278,0.0
-4.2472,-34.7413,0.0
-4.1441,-34.7538,0.0
-16.1397,-139.0666,0.0
-3.9257,-34.7791,0.0
-3.8225,-34.7906,0.0
-3.7132,-34.8025,0.0
-3.6038,-34.814,0.0
-3.5005,-34.8245,0.0
-3.3911,-34.8353,0.0
-13.1265,-139.3833,0.0
-12.7129,-139.4216,0.0
-3.0687,-34.8652,0.0
-11.8366,-139.4987,0.0
-2.8557,-34.8833,0.0
-2.7461,-34.8921,0.0
-10.5458,-139.6022,0.0
-2.5329,-34.9082,0.0
-2.4232,-34.916,0.0
-2.3135,-34.9235,0.0
-2.2099,-34.9302,0.0
-8.4005,-139.7477,0.0
-1.9903,-34.9434,0.0
-7.5466,-139.7965,0.0
-7.1074,-139.8195,0.0
-6.6681,-139.8411,0.0
-1.5633,-34.9651,0.0
-1.4534,-34.9698,0.0
-1.3436,-34.9742,0.0
-4.9592,-139.9121,0.0
-4.5196,-139.927,0.0
-4.08,-139.9405,0.0
-0.9162,-34.988,0.0
-0.8063,-34.9907,0.0
-2.7854,-139.9723,0.0
-0.5925,-34.995,0.0
-0.4826,-34.9967,0.0
-1.4905,-139.9921,0.0
-1.0751,-139.9959,0.0
-0.6353,-139.9986,0.0
-0.1955,-139.9999,0.0
0.2199,-139.9998,0.0
0.1649,-34.9996,0.0
0.2749,-34.9989,0.0
1.5149,-139.9918,0.0
0.4887,-34.9966,0.0
0.5986,-34.9949,0.0
0.7024,-34.993,0.0
3.2495,-139.9623,0.0
0.9223,-34.9878,0.0
4.1044,-139.9398,0.0
1.136,-34.9816,0.0
4.9836,-139.9113,0.0
1.3497,-34.974,0.0
1.4595,-34.9696,0.0
1.5694,-34.9648,0.0
1.6731,-34.96,0.0
7.1318,-139.8182,0.0
1.8928,-34.9488,0.0
1.9964,-34.943,0.0
2.1062,-34.9366,0.0
8.8638,-139.7191,0.0
9.2783,-139.6922,0.0
2.4293,-34.9156,0.0
2.539,-34.9078,0.0
2.6425,-34.9001,0.0
11.0086,-139.5665,0.0
11.447,-139.5312,0.0
11.861,-139.4967,0.0
12.2992,-139.4587,0.0
12.7372,-139.4194,0.0
3.2877,-34.8452,0.0
3.3972,-34.8347,0.0
3.5066,-34.8239,0.0
14.4396,-139.2534,0.0
3.7192,-34.8018,0.0
15.2899,-139.1626,0.0
15.7271,-139.1138,0.0
16.164,-139.0637,0.0
4.1441,-34.7538,0.0
17.0132,-138.9624,0.0
4.3624,-34.7271,0.0
4.4654,-34.714,0.0
4.5745,-34.6998,0.0
4.6835,-34.6852,0.0
4.7864,-34.6712,0.0
4.8953,-34.656,0.0
20.0164,-138.5617,0.0
5.1069,-34.6254,0.0
5.2156,-34.6092,0.0
21.2973,-138.3706,0.0
5.4269,-34.5767,0.0
5.5355,-34.5595,0.0
22.5763,-138.1677,0.0
5.7465,-34.525,0.0
5.855,-34.5068,0.0
23.8534,-137.9529,0.0
6.0657,-34.4704,0.0
24.6957,-137.8047,0.0
25.1285,-137.7264,0.0
6.3842,-34.4128,0.0
25.9693,-137.5703,0.0
6.6003,-34.372,0.0
26.8092,-137.4091,0.0
27.2407,-137.3242,0.0
27.672,-137.238,0.0
7.0198,-34.2888,0.0
28.5098,-137.0664,0.0
28.9403,-136.9761,0.0
7.3366,-34.2224,0.0
29.7765,-136.7968,0.0
7.5515,-34.1756,0.0
30.6116,-136.6123,0.0
31.0406,-136.5155,0.0
7.8673,-34.1043,0.0
7.9685,-34.0808,0.0
32.3021,-136.2225,0.0
8.1825,-34.0301,0.0
8.2834,-34.0057,0.0
8.3902,-33.9795,0.0
8.4969,-33.9529,0.0
8.5976,-33.9276,0.0
34.8166,-135.6016,0.0
8.8106,-33.8729,0.0
8.9111,-33.8466,0.0
9.0174,-33.8184,0.0
36.4942,-135.1598,0.0
9.2238,-33.7627,0.0
9.3298,-33.7336,0.0
9.4357,-33.7041,0.0
38.1427,-134.7039,0.0
9.6414,-33.6458,0.0
38.9884,-134.4615,0.0
9.8468,-33.5863,0.0
39.809,-134.2209,0.0
10.0576,-33.5238,0.0
40.6282,-133.9752,0.0
10.2622,-33.4617,0.0
41.4691,-133.7173,0.0
10.4664,-33.3984,0.0
42.2852,-133.4615,0.0
10.6761,-33.332,0.0
10.7749,-33.3002,0.0
10.8795,-33.2662,0.0
43.9357,-132.9272,0.0
11.0825,-33.1991,0.0
44.7469,-132.6564,0.0
45.1635,-132.5151,0.0
45.5564,-132.3806,0.0
45.9721,-132.2368,0.0
11.5968,-33.0229,0.0
11.6948,-32.9884,0.0
11.7983,-32.9515,0.0
47.6072,-131.657,0.0
47.9976,-131.5151,0.0
48.4105,-131.3637,0.0
48.823,-131.211,0.0
49.2121,-131.0655,0.0
49.6236,-130.9103,0.0
50.0346,-130.7537,0.0
50.4223,-130.6047,0.0
12.7081,-32.6114,0.0
51.242,-130.2853,0.0
12.9071,-32.5332,0.0
13.0092,-32.4925,0.0
52.4449,-129.8057,0.0
13.2075,-32.4124,0.0
13.3092,-32.3707,0.0
13.4108,-32.3288,0.0
13.5067,-32.2888,0.0
13.6081,-32.2462,0.0
13.7093,-32.2033,0.0
13.8048,-32.1625,0.0
73.1047,-168.8541,0.0
56.0265,-128.3006,0.0
56.4069,-128.1338,0.0
14.2023,-31.989,0.0
14.3027,-31.9442,0.0
57.5897,-127.6065,0.0
14.4976,-31.8562,0.0
14.5976,-31.8105,0.0
14.6919,-31.7671,0.0
14.7916,-31.7208,0.0
14.8857,-31.6767,0.0
14.9851,-31.6298,0.0
15.0844,-31.5826,0.0
15.1781,-31.5377,0.0
15.2771,-31.4899,0.0
15.3759,-31.4417,0.0
15.4691,-31.3959,0.0
62.2708,-125.3888,0.0
15.6661,-31.2981,0.0
15.7589,-31.2515,0.0
15.857,-31.2019,0.0
15.9549,-31.1519,0.0
16.0473,-31.1044,0.0
64.5798,-124.2153,0.0
16.2424,-31.003,0.0
16.3343,-30.9546,0.0
65.726,-123.6127,0.0
87.8372,-163.9531,0.0
66.4799,-123.2089,0.0
16.7167,-30.7499,0.0
93.1931,-170.1501,0.0
16.9042,-30.6472,0.0
93.2592,-167.8294,0.0
17.0964,-30.5403,0.0
17.187,-30.4895,0.0
17.2827,-30.4353,0.0
90.3666,-157.9806,0.0
94.8276,-164.6442,0.0
17.5634,-30.2742,0.0
17.6585,-30.2188,0.0
91.7828,-156.003,0.0
17.8427,-30.1104,0.0
17.9372,-30.0542,0.0
18.0263,-30.0009,0.0
100.957,-166.8313,0.0
18.2145,-29.887,0.0
94.653,-154.2783,0.0
101.4447,-164.1888,0.0
105.1297,-168.9637,0.0
98.7301,-157.6336,0.0
103.4926,-164.0893,0.0
101.8631,-160.3868,0.0
102.3385,-160.0838,0.0
106.6298,-165.6475,0.0
103.8862,-160.2768,0.0
99.9902,-153.2676,0.0
105.9614,-161.3108,0.0
107.5709,-162.6453,0.0
77.5765,-116.5413,0.0
96.8711,-144.5406,0.0
105.7148,-156.6697,0.0
94.3815,-138.9825,0.0
101.026,-147.7659,0.0
105.4585,-153.2139,0.0
101.9267,-147.146,0.0
80.0804,-114.8352,0.0
20.1102,-28.6458,0.0
80.7804,-114.3439,0.0
101.424,-142.612,0.0
112.3497,-156.9284,0.0
113.3994,-157.4058,0.0
113.8933,-157.0487,0.0
106.1315,-145.3826,0.0
112.4825,-153.1264,0.0
115.3412,-155.9885,0.0
117.6219,-158.032,0.0
83.922,-112.0585,0.0
114.9733,-152.5193,0.0
116.6608,-153.7506,0.0
120.7574,-158.1729,0.0
116.3792,-151.4493,0.0
113.7954,-147.1279,0.0
121.6012,-156.2599,0.0
117.7751,-150.3663,0.0
105.246,-133.5039,0.0
116.2058,-146.5101,0.0
109.1789,-136.7661,0.0
120.882,-150.4544,0.0
88.0099,-108.8773,0.0
119.9056,-147.3861,0.0
88.6922,-108.3222,0.0
120.1679,-145.879,0.0
119.9873,-144.7309,0.0
117.2382,-140.5141,0.0
22.5022,-26.8076,0.0
90.3454,-106.9472,0.0
122.4193,-143.9949,0.0
118.9461,-139.0713,0.0
121.9919,-141.7285,0.0
118.5081,-136.8095,0.0
126.7973,-145.5041,0.0
125.9351,-143.6014,0.0
124.4005,-140.9558,0.0
121.4985,-136.8471,0.0
126.5917,-141.6846,0.0
127.7048,-142.0299,0.0
127.4549,-140.9087,0.0
123.8581,-136.0705,0.0
126.9868,-138.6303,0.0
126.0422,-136.7821,0.0
121.7117,-131.2527,0.0
128.9459,-138.1808,0.0
123.1956,-131.2359,0.0
133.2212,-141.0253,0.0
130.2186,-136.9822,0.0
124.4043,-130.0907,0.0
128.2793,-133.302,0.0
132.152,-136.5132,0.0
97.6907,-100.2823,0.0
130.2069,-132.8238,0.0
124.9832,-126.7406,0.0
131.0159,-132.0259,0.0
132.1366,-132.3212,0.0
131.1112,-130.5176,0.0
132.2315,-130.8083,0.0
125.5105,-123.3819,0.0
133.0281,-129.9981,0.0
133.4359,-129.5796,0.0
138.8794,-134.0206,0.0
142.8846,-137.0693,0.0
134.6288,-128.3397,0.0
124.8677,-118.2881,0.0
126.6741,-119.2882,0.0
142.3816,-133.2384,0.0
125.2242,-116.447,0.0
131.4437,-121.5053,0.0
139.1893,-127.8567,0.0
132.2046,-120.6771,0.0
137.746,-124.9881,0.0
126.9979,-114.51,0.0
139.2734,-124.7875,0.0
133.669,-119.0529,0.0
141.5308,-125.2599,0.0
132.1616,-116.2295,0.0
137.0232,-119.7859,0.0
135.134,-117.3874,0.0
133.2311,-115.002,0.0
131.295,-112.6527,0.0
130.1263,-110.9421,0.0
142.6823,-120.875,0.0
133.8612,-112.7216,0.0
134.9817,-112.9423,0.0
141.4874,-117.6321,0.0
129.5023,-107.0194,0.0
142.2034,-116.7656,0.0
139.4702,-113.7896,0.0
132.0401,-107.0767,0.0
135.4906,-109.171,0.0
131.9296,-105.62,0.0
135.3724,-107.7187,0.0
136.4946,-107.913,0.0
141.5513,-111.19,0.0
141.8806,-110.7695,0.0
140.6476,-109.0975,0.0
139.4055,-107.4342,0.0
143.6931,-110.0605,0.0
138.4676,-105.3695,0.0
138.0002,-104.3309,0.0
136.7102,-102.7196,0.0
145.0458,-108.2714,0.0
141.3691,-104.8369,0.0
140.8745,-103.8237,0.0
142.0069,-103.9714,0.0
133.437,-97.0544,0.0
128.0512,-92.5575,0.0
128.3414,-92.1547,0.0
128.6303,-91.7511,0.0
133.7969,-94.8387,0.0
134.0942,-94.4179,0.0
107.3482,-75.0823,0.0
113.3186,-78.7585,0.0
115.2113,-79.5383,0.0
119.5842,-82.0037,0.0
113.2159,-77.1438,0.0
120.0829,-81.2717,0.0
117.018,-78.6625,0.0
106.4405,-71.0944,0.0
119.9963,-79.6046,0.0
110.2253,-72.625,0.0
126.337,-82.7041,0.0
111.5052,-72.4954,0.0
119.2933,-77.0267,0.0
122.0464,-78.2922,0.0
130.7257,-83.2814,0.0
117.4655,-74.316,0.0
129.5387,-81.4171,0.0
124.7038,-77.8328,0.0
119.8478,-74.2799,0.0
118.3646,-72.8754,0.0
120.2993,-73.5464,0.0
133.3521,-80.9519,0.0
120.7464,-72.8101,0.0
120.1165,-71.9167,0.0
130.6569,-77.6709,0.0
117.1092,-69.1479,0.0
123.3647,-72.3198,0.0
118.4056,-68.9137,0.0
114.2808,-66.0598,0.0
133.569,-76.6506,0.0
116.4314,-66.3305,0.0
122.7202,-69.4317,0.0
120.322,-67.5768,0.0
132.7617,-74.0157,0.0
132.1059,-73.1371,0.0
121.8183,-66.9425,0.0
129.9291,-70.8691,0.0
119.587,-64.7684,0.0
120.6707,-64.8659,0.0
116.4624,-62.1329,0.0
122.8321,-65.0637,0.0
129.2319,-67.9346,0.0
120.5786,-62.9031,0.0
123.4287,-63.9247,0.0
130.7442,-67.1934,0.0
126.4892,-64.5329,0.0
132.0444,-66.8451,0.0
129.5729,-65.0834,0.0
