θ,r,z
66.06,83.00,17
66.24,71.00,17
66.42,77.00,17
66.59,81.00,17
66.77,1.00,17
66.95,69.00,17
67.12,76.00,17
67.30,93.00,17
67.48,82.00,17
67.65,76.00,17
67.83,98.00,17
68.01,75.00,17
68.18,74.00,17
68.36,97.00,17
68.54,73.00,17
68.71,81.00,17
68.89,80.00,17
69.07,88.00,17
69.24,70.00,17
69.42,67.00,17
69.60,85.00,17
69.77,75.00,17
69.95,78.00,17
70.13,85.00,17
70.30,84.00,17
70.48,87.00,17
70.66,88.00,17
70.83,91.00,17
71.01,84.00,17
71.19,83.00,17
71.36,84.00,17
71.54,88.00,17
71.72,80.00,17
71.89,79.00,17
72.07,79.00,17
72.25,84.00,17
72.42,68.00,17
72.60,76.00,17
72.78,87.00,17
72.95,85.00,17
73.13,77.00,17
73.31,87.00,17
73.48,86.00,17
73.66,82.00,17
73.84,76.00,17
74.01,75.00,17
74.19,79.00,17
74.37,93.00,17
74.54,81.00,17
74.72,83.00,17
74.90,94.00,17
75.07,92.00,17
75.25,80.00,17
75.43,77.00,17
75.60,81.00,17
75.78,80.00,17
75.96,80.00,17
76.13,87.00,17
76.31,79.00,17
76.49,80.00,17
76.66,83.00,17
76.84,81.00,17
77.02,85.00,17
77.19,78.00,17
77.37,72.00,17
77.55,67.00,17
77.72,90.00,17
77.90,76.00,17
78.08,66.00,17
78.25,68.00,17
78.43,95.00,17
78.61,75.00,17
78.78,65.00,17
78.96,64.00,17
79.14,75.00,17
79.31,74.00,17
79.49,71.00,17
79.67,76.00,17
79.84,71.00,17
80.02,81.00,17
80.20,72.00,17
80.37,70.00,17
80.55,71.00,17
80.73,77.00,17
80.90,1.00,17
81.08,61.00,17
81.26,69.00,17
81.43,72.00,17
81.61,73.00,17
81.79,68.00,17
81.96,70.00,17
82.14,74.00,17
82.32,66.00,17
82.49,64.00,17
82.67,63.00,17
82.85,74.00,17
83.02,57.00,17
83.20,70.00,17
83.38,71.00,17
83.55,67.00,17
83.73,64.00,17
83.91,67.00,17
84.08,68.00,17
84.26,63.00,17
84.44,73.00,17
84.61,72.00,17
84.79,78.00,17
84.97,63.00,17
85.14,65.00,17
85.32,66.00,17
85.50,72.00,17
85.67,72.00,17
85.85,68.00,17
86.03,63.00,17
86.20,58.00,17
86.38,83.00,17
86.56,61.00,17
86.73,67.00,17
86.91,54.00,17
87.09,73.00,17
87.26,63.00,17
87.44,74.00,17
87.62,55.00,17
87.79,62.00,17
87.97,58.00,17
88.15,71.00,17
88.32,44.00,17
88.50,47.00,17
88.67,65.00,17
88.85,61.00,17
89.03,48.00,17
89.20,55.00,17
89.38,44.00,17
89.56,63.00,17
89.73,50.00,17
89.91,42.00,17
90.09,48.00,17
90.26,45.00,17
90.44,45.00,17
90.62,61.00,17
90.79,49.00,17
90.97,35.00,17
91.15,58.00,17
91.32,59.00,17
91.50,56.00,17
91.68,64.00,17
91.85,49.00,17
92.03,39.00,17
92.21,44.00,17
92.38,43.00,17
92.56,56.00,17
92.74,49.00,17
92.91,43.00,17
93.09,44.00,17
93.27,47.00,17
93.44,34.00,17
93.62,57.00,17
93.80,33.00,17
93.97,43.00,17
94.15,54.00,17
94.33,50.00,17
94.50,53.00,17
94.68,38.00,17
94.86,29.00,17
95.03,39.00,17
95.21,39.00,17
95.39,25.00,17
95.56,37.00,17
95.74,40.00,17
95.92,39.00,17
96.09,50.00,17
96.27,39.00,17
96.45,37.00,17
96.62,50.00,17
96.80,47.00,17
96.98,35.00,17
97.15,42.00,17
97.33,43.00,17
97.51,34.00,17
97.68,34.00,17
97.86,62.00,17
98.04,35.00,17
98.21,50.00,17
98.39,37.00,17
98.57,49.00,17
98.74,39.00,17
98.92,45.00,17
99.10,38.00,17
99.27,42.00,17
99.45,35.00,17
99.63,45.00,17
99.80,45.00,17
99.98,40.00,17
100.16,53.00,17
100.33,33.00,17
100.51,47.00,17
100.69,35.00,17
100.86,33.00,17
101.04,37.00,17
101.22,48.00,17
101.39,42.00,17
101.57,30.00,17
101.75,33.00,17
101.92,37.00,17
102.10,38.00,17
102.28,29.00,17
102.45,42.00,17
102.63,30.00,17
102.81,39.00,17
102.98,42.00,17
103.16,37.00,17
103.34,23.00,17
103.51,42.00,17
103.69,34.00,17
103.87,24.00,17
104.04,40.00,17
104.22,40.00,17
104.40,37.00,17
104.57,23.00,17
104.75,32.00,17
104.93,33.00,17
105.10,40.00,17
105.28,23.00,17
105.46,33.00,17
105.63,34.00,17
105.81,34.00,17
105.99,30.00,17
106.16,32.00,17
106.34,22.00,17
106.52,37.00,17
106.69,27.00,17
106.87,40.00,17
107.05,35.00,17
107.22,33.00,17
107.40,28.00,17
107.58,39.00,17
107.75,34.00,17
107.93,38.00,17
108.11,27.00,17
108.28,27.00,17
108.46,25.00,17
108.64,20.00,17
108.81,29.00,17
108.99,28.00,17
109.17,24.00,17
109.34,23.00,17
109.52,20.00,17
109.70,18.00,17
109.87,35.00,17
110.05,30.00,17
110.23,42.00,17
110.40,22.00,17
110.58,25.00,17
110.76,14.00,17
110.93,23.00,17
111.11,37.00,17
111.29,23.00,17
111.46,22.00,17
111.64,17.00,17
111.82,44.00,17
111.99,40.00,17
112.17,35.00,17
112.35,20.00,17
112.52,29.00,17
112.70,13.00,17
112.88,35.00,17
113.05,30.00,17
113.23,32.00,17
113.41,43.00,17
113.58,39.00,17
113.76,50.00,17
113.93,37.00,17
114.11,37.00,17
114.29,34.00,17
114.46,28.00,17
114.64,27.00,17
114.82,22.00,17
114.99,40.00,17
115.17,32.00,17
115.35,25.00,17
115.52,40.00,17
115.70,28.00,17
115.88,18.00,17
116.05,18.00,17
116.23,57.00,17
116.41,22.00,17
116.58,18.00,17
116.76,22.00,17
116.94,15.00,17
117.11,24.00,17
117.29,30.00,17
117.47,27.00,17
117.64,35.00,17
117.82,35.00,17
118.00,22.00,17
118.17,24.00,17
118.35,5.00,17
118.53,18.00,17
118.70,10.00,17
118.88,15.00,17
119.06,20.00,17
119.23,5.00,17
119.41,17.00,17
119.59,33.00,17
119.76,24.00,17
119.94,50.00,17
120.12,30.00,17
120.29,5.00,17
120.47,5.00,17
120.65,1.00,17
120.82,23.00,17
121.00,5.00,17
121.18,12.00,17
121.35,33.00,17
121.53,5.00,17
121.71,5.00,17
121.88,29.00,17
122.06,28.00,17
122.24,5.00,17
122.41,1.00,17
122.59,5.00,17
122.77,1.00,17
122.94,1.00,17
123.12,19.00,17
123.30,22.00,17
123.47,5.00,17
123.65,29.00,17
123.83,5.00,17
124.00,5.00,17
124.18,5.00,17
124.36,5.00,17
124.53,5.00,17
124.71,1.00,17
124.89,12.00,17
125.06,5.00,17
125.24,7.00,17
125.42,1.00,17
125.59,5.00,17
125.77,1.00,17
125.95,8.00,17
126.12,1.00,17
126.30,5.00,17
126.48,5.00,17
126.65,1.00,17
126.83,18.00,17
127.01,5.00,17
127.18,18.00,17
127.36,5.00,17
127.54,1.00,17
127.71,17.00,17
127.89,5.00,17
128.07,1.00,17
128.24,1.00,17
128.42,1.00,17
128.60,1.00,17
128.77,13.00,17
128.95,1.00,17
129.13,1.00,17
129.30,13.00,17
129.48,1.00,17
129.66,1.00,17
129.83,5.00,17
130.01,1.00,17
130.19,5.00,17
130.36,10309.00,17
130.54,5.00,17
130.72,5.00,17
130.89,5.00,17
131.07,1.00,17
131.25,5.00,17
131.42,5.00,17
131.60,5.00,17
131.78,5.00,17
131.95,1.00,17
132.13,1.00,17
132.31,1.00,17
132.48,7.00,17
132.66,1.00,17
132.84,5.00,17
133.01,1.00,17
133.19,1.00,17
133.37,5.00,17
133.54,1.00,17
133.72,5.00,17
133.90,1.00,17
134.07,1.00,17
134.25,1.00,17
134.43,1.00,17
134.60,1.00,17
134.78,1.00,17
134.96,1.00,17
135.13,1.00,17
135.31,10053.00,17
135.49,42.00,17
135.66,1.00,17
135.84,1.00,17
136.02,1.00,17
136.19,1.00,17
136.37,5.00,17
136.55,1.00,17
136.72,1.00,17
136.90,1.00,17
137.08,1.00,17
137.25,1.00,17
137.43,1.00,17
137.61,10333.00,17
137.78,1.00,17
137.96,1.00,17
138.14,1.00,17
138.31,1.00,17
138.49,1.00,17
138.67,1.00,17
138.84,1.00,17
139.02,9618.00,17
139.20,1.00,17
139.37,1.00,17
139.55,1.00,17
139.73,1.00,17
139.90,1.00,17
140.08,1.00,17
140.26,1.00,17
140.43,9830.00,17
140.61,1.00,17
140.79,1.00,17
140.96,1.00,17
141.14,1.00,17
141.32,1.00,17
141.49,1.00,17
141.67,1.00,17
141.85,1.00,17
142.02,1.00,17
142.20,84.00,17
142.38,55.00,17
142.55,1.00,17
142.73,64.00,17
142.91,1.00,17
143.08,1.00,17
143.26,1.00,17
143.44,1.00,17
143.61,1.00,17
143.79,1.00,17
143.97,1.00,17
144.14,69.00,17
144.32,1.00,17
144.50,1.00,17
144.67,1.00,17
144.85,1.00,17
145.02,1.00,17
145.20,1.00,17
145.38,1.00,17
145.55,131.00,17
145.73,1.00,17
145.91,104.00,17
146.08,111.00,17
146.26,1.00,17
146.44,100.00,17
146.61,107.00,17
146.79,1.00,17
146.97,118.00,17
147.14,106.00,17
147.32,108.00,17
147.50,105.00,17
147.67,97.00,17
147.85,124.00,17
148.03,128.00,17
148.20,128.00,17
148.38,114.00,17
148.56,129.00,17
148.73,124.00,17
148.91,128.00,17
149.09,128.00,17
149.26,121.00,17
149.44,122.00,17
149.62,113.00,17
149.79,133.00,17
149.97,126.00,17
150.15,128.00,17
150.32,141.00,17
150.50,131.00,17
150.68,127.00,17
150.85,128.00,17
151.03,132.00,17
151.21,133.00,17
151.38,119.00,17
151.56,137.00,17
151.74,115.00,17
151.91,127.00,17
152.09,136.00,17
152.27,133.00,17
152.44,143.00,17
152.62,129.00,17
152.80,131.00,17
152.97,131.00,17
153.15,125.00,17
153.33,140.00,17
153.50,127.00,17
153.68,130.00,17
153.86,126.00,17
154.03,123.00,17
154.21,116.00,17
154.39,123.00,17
154.56,130.00,17
154.74,120.00,17
154.92,125.00,17
155.09,116.00,17
155.27,124.00,17
155.45,126.00,17
155.62,114.00,17
155.80,123.00,17
155.98,102.00,17
156.15,122.00,17
156.33,117.00,17
156.51,117.00,17
156.68,99.00,17
156.86,1.00,17
157.04,102.00,17
157.21,116.00,17
157.39,1.00,17
157.57,104.00,17
157.74,119.00,17
157.92,1.00,17
158.10,97.00,17
158.27,103.00,17
158.45,86.00,17
158.63,73.00,17
158.80,96.00,17
158.98,116.00,17
159.16,81.00,17
159.33,1.00,17
159.51,90.00,17
159.69,1.00,17
159.86,88.00,17
160.04,100.00,17
160.22,91.00,17
160.39,84.00,17
160.57,88.00,17
160.75,103.00,17
160.92,107.00,17
161.10,95.00,17
161.28,98.00,17
161.45,109.00,17
161.63,109.00,17
161.81,116.00,17
161.98,108.00,17
162.16,124.00,17
162.34,121.00,17
162.51,123.00,17
162.69,125.00,17
162.87,126.00,17
163.04,124.00,17
163.22,124.00,17
163.40,129.00,17
163.57,121.00,17
163.75,119.00,17
163.93,117.00,17
164.10,119.00,17
164.28,114.00,17
164.46,118.00,17
164.63,113.00,17
164.81,116.00,17
164.99,114.00,17
165.16,115.00,17
165.34,109.00,17
165.52,108.00,17
165.69,105.00,17
165.87,108.00,17
166.05,106.00,17
166.22,109.00,17
166.40,112.00,17
166.58,112.00,17
166.75,110.00,17
166.93,108.00,17
167.11,103.00,17
167.28,122.00,17
167.46,119.00,17
167.64,115.00,17
167.81,116.00,17
167.99,115.00,17
168.17,125.00,17
168.34,119.00,17
168.52,125.00,17
168.70,134.00,17
168.87,127.00,17
169.05,125.00,17
169.23,126.00,17
169.40,128.00,17
169.58,124.00,17
169.76,131.00,17
169.93,127.00,17
170.11,120.00,17
170.29,124.00,17
170.46,130.00,17
170.64,128.00,17
170.82,128.00,17
170.99,129.00,17
171.17,127.00,17
171.35,131.00,17
171.52,129.00,17
171.70,133.00,17
171.88,131.00,17
172.05,122.00,17
172.23,131.00,17
172.41,128.00,17
172.58,126.00,17
172.76,123.00,17
172.94,138.00,17
173.11,116.00,17
173.29,114.00,17
173.47,118.00,17
173.64,129.00,17
173.82,116.00,17
174.00,131.00,17
174.17,126.00,17
174.35,118.00,17
174.53,122.00,17
174.70,126.00,17
174.88,119.00,17
175.06,123.00,17
175.23,123.00,17
175.41,131.00,17
175.59,124.00,17
175.76,129.00,17
175.94,120.00,17
176.12,133.00,17
176.29,131.00,17
176.47,130.00,17
176.65,127.00,17
176.82,125.00,17
177.00,136.00,17
177.18,132.00,17
177.35,135.00,17
177.53,134.00,17
177.71,126.00,17
177.88,133.00,17
178.06,133.00,17
178.24,126.00,17
178.41,130.00,17
178.59,132.00,17
178.77,121.00,17
178.94,128.00,17
179.12,132.00,17
179.30,135.00,17
179.47,130.00,17
179.65,131.00,17
179.83,132.00,17
180.00,131.00,17
180.18,126.00,17
180.36,130.00,17
180.53,139.00,17
180.71,131.00,17
180.89,127.00,17
181.06,128.00,17
181.24,132.00,17
181.42,136.00,17
181.59,130.00,17
181.77,132.00,17
181.95,134.00,17
182.12,132.00,17
182.30,126.00,17
182.47,130.00,17
182.65,128.00,17
182.83,130.00,17
183.00,126.00,17
183.18,131.00,17
183.36,133.00,17
183.53,130.00,17
183.71,124.00,17
183.89,133.00,17
184.06,128.00,17
184.24,128.00,17
184.42,131.00,17
184.59,140.00,17
184.77,130.00,17
184.95,128.00,17
185.12,134.00,17
185.30,130.00,17
185.48,117.00,17
185.65,126.00,17
185.83,129.00,17
186.01,133.00,17
186.18,134.00,17
186.36,124.00,17
186.54,118.00,17
186.71,122.00,17
186.89,123.00,17
187.07,126.00,17
187.24,130.00,17
187.42,129.00,17
187.60,129.00,17
187.77,121.00,17
187.95,136.00,17
188.13,135.00,17
188.30,124.00,17
188.48,132.00,17
188.66,130.00,17
188.83,119.00,17
189.01,132.00,17
189.19,125.00,17
189.36,120.00,17
189.54,125.00,17
189.72,134.00,17
189.89,125.00,17
190.07,118.00,17
190.25,141.00,17
190.42,122.00,17
190.60,116.00,17
190.78,125.00,17
190.95,121.00,17
191.13,125.00,17
191.31,125.00,17
191.48,127.00,17
191.66,129.00,17
191.84,130.00,17
192.01,129.00,17
192.19,115.00,17
192.37,132.00,17
192.54,124.00,17
192.72,114.00,17
192.90,120.00,17
193.07,131.00,17
193.25,132.00,17
193.43,127.00,17
193.60,127.00,17
193.78,124.00,17
193.96,131.00,17
194.13,121.00,17
194.31,121.00,17
194.49,123.00,17
194.66,123.00,17
194.84,123.00,17
195.02,125.00,17
195.19,124.00,17
195.37,134.00,17
195.55,129.00,17
195.72,127.00,17
195.90,129.00,17
196.08,122.00,17
196.25,132.00,17
196.43,134.00,17
196.61,133.00,17
196.78,128.00,17
196.96,127.00,17
197.14,124.00,17
197.31,131.00,17
197.49,119.00,17
197.67,127.00,17
197.84,121.00,17
198.02,127.00,17
198.20,131.00,17
198.37,129.00,17
198.55,134.00,17
198.73,137.00,17
198.90,127.00,17
199.08,128.00,17
199.26,135.00,17
199.43,135.00,17
199.61,132.00,17
199.79,131.00,17
199.96,140.00,17
200.14,133.00,17
200.32,132.00,17
200.49,133.00,17
200.67,136.00,17
200.85,135.00,17
201.02,130.00,17
201.20,136.00,17
201.38,132.00,17
201.55,136.00,17
201.73,134.00,17
201.91,131.00,17
202.08,141.00,17
202.26,129.00,17
202.44,139.00,17
202.61,137.00,17
202.79,134.00,17
202.97,134.00,17
203.14,129.00,17
203.32,132.00,17
203.50,134.00,17
203.67,134.00,17
203.85,130.00,17
204.03,135.00,17
204.20,137.00,17
204.38,140.00,17
204.56,135.00,17
204.73,135.00,17
204.91,134.00,17
205.09,138.00,17
205.26,132.00,17
205.44,138.00,17
205.62,134.00,17
205.79,131.00,17
205.97,134.00,17
206.15,142.00,17
206.32,127.00,17
206.50,138.00,17
206.68,135.00,17
206.85,133.00,17
207.03,132.00,17
207.21,140.00,17
207.38,125.00,17
207.56,123.00,17
207.74,129.00,17
207.91,134.00,17
208.09,125.00,17
208.27,127.00,17
208.44,130.00,17
208.62,126.00,17
208.80,125.00,17
208.97,138.00,17
209.15,133.00,17
209.33,129.00,17
209.50,125.00,17
209.68,126.00,17
209.86,132.00,17
210.03,131.00,17
210.21,131.00,17
210.39,137.00,17
210.56,131.00,17
210.74,132.00,17
210.92,129.00,17
211.09,133.00,17
211.27,131.00,17
211.45,138.00,17
211.62,124.00,17
211.80,128.00,17
211.98,127.00,17
212.15,135.00,17
212.33,132.00,17
212.51,126.00,17
212.68,133.00,17
212.86,123.00,17
213.04,124.00,17
213.21,129.00,17
213.39,129.00,17
213.57,131.00,17
213.74,123.00,17
213.92,130.00,17
214.10,127.00,17
214.27,136.00,17
214.45,133.00,17
214.63,127.00,17
214.80,131.00,17
214.98,128.00,17
215.16,123.00,17
215.33,135.00,17
215.51,130.00,17
215.69,131.00,17
215.86,119.00,17
216.04,126.00,17
216.22,134.00,17
216.39,128.00,17
216.57,125.00,17
216.75,127.00,17
216.92,126.00,17
217.10,119.00,17
217.28,122.00,17
217.45,126.00,17
217.63,123.00,17
217.81,119.00,17
217.98,121.00,17
218.16,115.00,17
218.34,124.00,17
218.51,120.00,17
218.69,117.00,17
218.87,115.00,17
219.04,115.00,17
219.22,124.00,17
219.40,114.00,17
219.57,125.00,17
219.75,115.00,17
219.92,118.00,17
220.10,120.00,17
220.28,120.00,17
220.45,118.00,17
220.63,119.00,17
220.81,115.00,17
220.98,121.00,17
221.16,114.00,17
221.34,121.00,17
221.51,119.00,17
221.69,113.00,17
221.87,118.00,17
222.04,108.00,17
222.22,115.00,17
222.40,118.00,17
222.57,111.00,17
222.75,116.00,17
222.93,111.00,17
223.10,119.00,17
223.28,108.00,17
223.46,118.00,17
223.63,115.00,17
223.81,110.00,17
223.99,104.00,17
224.16,110.00,17
224.34,97.00,17
224.52,101.00,17
224.69,102.00,17
224.87,105.00,17
225.05,101.00,17
225.22,107.00,17
225.40,88.00,17
225.58,111.00,17
225.75,104.00,17
225.93,103.00,17
226.11,101.00,17
226.28,122.00,17
226.46,90.00,17
226.64,91.00,17
226.81,107.00,17
226.99,99.00,17
227.17,124.00,17
227.34,115.00,17
227.52,99.00,17
227.70,97.00,17
227.87,106.00,17
228.05,94.00,17
228.23,100.00,17
228.40,99.00,17
228.58,106.00,17
228.76,115.00,17
228.93,99.00,17
229.11,103.00,17
229.29,90.00,17
229.46,107.00,17
229.64,112.00,17
229.82,111.00,17
229.99,103.00,17
230.17,108.00,17
230.35,97.00,17
230.52,109.00,17
230.70,96.00,17
230.88,97.00,17
231.05,103.00,17
231.23,94.00,17
231.41,96.00,17
231.58,97.00,17
231.76,84.00,17
231.94,92.00,17
232.11,94.00,17
232.29,100.00,17
232.47,91.00,17
232.64,101.00,17
232.82,89.00,17
233.00,88.00,17
233.17,93.00,17
233.35,97.00,17
233.53,98.00,17
233.70,92.00,17
233.88,102.00,17
234.06,94.00,17
234.23,97.00,17
234.41,94.00,17
234.59,84.00,17
234.76,99.00,17
234.94,99.00,17
235.12,106.00,17
235.29,107.00,17
235.47,91.00,17
235.65,101.00,17
235.82,87.00,17
236.00,94.00,17
236.18,102.00,17
236.35,86.00,17
236.53,87.00,17
236.71,84.00,17
236.88,92.00,17
237.06,88.00,17
237.24,89.00,17
237.41,95.00,17
237.59,100.00,17
237.77,95.00,17
237.94,95.00,17
238.12,93.00,17
238.30,88.00,17
238.47,90.00,17
238.65,93.00,17
238.83,96.00,17
239.00,95.00,17
239.18,90.00,17
239.36,87.00,17
239.53,88.00,17
239.71,92.00,17
239.89,93.00,17
240.06,96.00,17
240.24,87.00,17
240.42,88.00,17
240.59,98.00,17
240.77,98.00,17
240.95,95.00,17
241.12,89.00,17
241.30,91.00,17
241.48,90.00,17
241.65,93.00,17
241.83,94.00,17
242.01,91.00,17
242.18,96.00,17
242.36,84.00,17
242.54,92.00,17
242.71,93.00,17
242.89,93.00,17
243.07,83.00,17
243.24,90.00,17
243.42,86.00,17
243.60,97.00,17
243.77,84.00,17
243.95,88.00,17
244.13,88.00,17
244.30,88.00,17
244.48,85.00,17
244.66,84.00,17
244.83,94.00,17
245.01,89.00,17
245.19,87.00,17
245.36,81.00,17
245.54,102.00,17
245.72,95.00,17
245.89,101.00,17
246.07,84.00,17
246.25,64.00,17
246.42,74.00,17
246.60,78.00,17
246.78,76.00,17
246.95,91.00,17
247.13,91.00,17
247.31,78.00,17
247.48,86.00,17
247.66,78.00,17
247.84,85.00,17
248.01,80.00,17
248.19,87.00,17
248.37,91.00,17
248.54,70.00,17
248.72,69.00,17
248.90,80.00,17
249.07,74.00,17
249.25,76.00,17
249.43,71.00,17
249.60,75.00,17
249.78,69.00,17
249.96,69.00,17
250.13,79.00,17
250.31,69.00,17
250.49,77.00,17
250.66,69.00,17
250.84,73.00,17
251.02,78.00,17
251.19,73.00,17
251.37,81.00,17
251.55,80.00,17
251.72,62.00,17
251.90,61.00,17
252.08,90.00,17
252.25,63.00,17
252.43,74.00,17
252.61,68.00,17
252.78,68.00,17
252.96,64.00,17
253.14,1.00,17
253.31,78.00,17
253.49,57.00,17
253.67,60.00,17
253.84,68.00,17
254.02,1.00,17
254.20,62.00,17
254.37,1.00,17
254.55,69.00,17
254.73,1.00,17
254.90,1.00,17
255.08,1.00,17
255.26,59.00,17
255.43,1.00,17
255.61,1.00,17
255.79,9898.00,17
255.96,1.00,17
256.14,58.00,17
256.32,1.00,17
256.49,1.00,17
256.67,10075.00,17
256.84,1.00,17
257.02,66.00,17
257.20,1.00,17
257.37,1.00,17
257.55,1.00,17
257.73,1.00,17
257.90,1.00,17
258.08,1.00,17
258.26,45.00,17
258.43,1.00,17
258.61,1.00,17
258.79,10171.00,17
258.96,1.00,17
259.14,10064.00,17
259.32,1.00,17
259.49,1.00,17
259.67,1.00,17
259.85,1.00,17
260.02,1.00,17
260.20,10022.00,17
260.38,1.00,17
260.55,1.00,17
260.73,1.00,17
260.91,1.00,17
261.08,1.00,17
261.26,1.00,17
261.44,1.00,17
261.61,1.00,17
261.79,1.00,17
261.97,1.00,17
262.14,1.00,17
262.32,1.00,17
262.50,1.00,17
262.67,1.00,17
262.85,1.00,17
263.03,1.00,17
263.20,10077.00,17
263.38,1.00,17
263.56,1.00,17
263.73,1.00,17
263.91,1.00,17
264.09,1.00,17
264.26,1.00,17
264.44,9833.00,17
264.62,1.00,17
264.79,1.00,17
264.97,1.00,17
265.15,1.00,17
265.32,8925.00,17
265.50,1.00,17
265.68,1.00,17
265.85,1.00,17
266.03,1.00,17
266.21,1.00,17
266.38,10162.00,17
266.56,1.00,17
266.74,1.00,17
266.91,10294.00,17
267.09,1.00,17
267.27,1.00,17
267.44,1.00,17
267.62,1.00,17
267.80,1.00,17
267.97,9346.00,17
268.15,1.00,17
268.33,1.00,17
268.50,1.00,17
268.68,1.00,17
268.86,10125.00,17
269.03,1.00,17
269.21,1.00,17
269.39,1.00,17
269.56,9584.00,17
269.74,1.00,17
269.92,1.00,17
270.09,1.00,17
270.27,9545.00,17
270.45,9656.00,17
270.62,1.00,17
270.80,1.00,17
270.98,1.00,17
271.15,1.00,17
271.33,1.00,17
271.51,1.00,17
271.68,9314.00,17
271.86,1.00,17
272.04,10072.00,17
272.21,1.00,17
272.39,1.00,17
272.57,1.00,17
272.74,1.00,17
272.92,9414.00,17
273.10,1.00,17
273.27,10310.00,17
273.45,1.00,17
273.63,1.00,17
273.80,9817.00,17
273.98,9825.00,17
274.16,9578.00,17
274.33,1.00,17
274.51,1.00,17
274.69,1.00,17
274.86,1.00,17
275.04,10286.00,17
275.22,1.00,17
275.39,9417.00,17
275.57,1.00,17
275.75,1.00,17
275.92,9221.00,17
276.10,1.00,17
276.27,1.00,17
276.45,1.00,17
276.63,1.00,17
276.80,9207.00,17
276.98,1.00,17
277.16,1.00,17
277.33,1.00,17
277.51,1.00,17
277.69,9158.00,17
277.86,1.00,17
278.04,1.00,17
278.22,1.00,17
278.39,1.00,17
278.57,1.00,17
278.75,1.00,17
278.92,1.00,17
279.10,1.00,17
279.28,1.00,17
279.45,1.00,17
279.63,9674.00,17
279.81,10125.00,17
279.98,1.00,17
280.16,1.00,17
280.34,1.00,17
280.51,1.00,17
280.69,1.00,17
280.87,1.00,17
281.04,1.00,17
281.22,8476.00,17
281.40,9845.00,17
281.57,1.00,17
281.75,9853.00,17
281.93,10178.00,17
282.10,1.00,17
282.28,1.00,17
282.46,1.00,17
282.63,1.00,17
282.81,1.00,17
282.99,10066.00,17
283.16,1.00,17
283.34,1.00,17
283.52,9884.00,17
283.69,1.00,17
283.87,10364.00,17
284.05,9661.00,17
284.22,1.00,17
284.40,1.00,17
284.58,1.00,17
284.75,1.00,17
284.93,9619.00,17
285.11,1.00,17
285.28,1.00,17
285.46,1.00,17
285.64,1.00,17
285.81,1.00,17
285.99,9321.00,17
286.17,1.00,17
286.34,10110.00,17
286.52,8947.00,17
286.70,1.00,17
286.87,10316.00,17
287.05,1.00,17
287.23,1.00,17
287.40,8923.00,17
287.58,1.00,17
287.76,9877.00,17
287.93,1.00,17
288.11,1.00,17
288.29,10331.00,17
288.46,1.00,17
288.64,1.00,17
288.82,9817.00,17
